,명칭,주소,위도,경도,분류
0,창앤영펜션,대구광역시 달성군 유가읍 휴양림길 532,35.7007259804,128.4843215834,숙박_펜션
1,더한옥&스파,대구광역시 중구 서성로16길 46-5,35.8730750953,128.5901741636,숙박_펜션
2,스테이 지안[한국관광 품질인증/Korea Quality],대구광역시 중구 달구벌대로447길 72-3,35.865751265,128.608628298,숙박_펜션
